Crash Date,crashdate,MonthDay,dayofweek,year,month,day,week,TotalDeaths
2132013,2/13/2013,213,Wednesday,2013,2,13,7,66
2132014,2/13/2014,213,Thursday,2014,2,13,7,55
2132015,2/13/2015,213,Friday,2015,2,13,7,82
2132016,2/13/2016,213,Saturday,2016,2,13,7,127
2142006,2/14/2006,214,Tuesday,2006,2,14,8,79
2142007,2/14/2007,214,Wednesday,2007,2,14,7,74
2142008,2/14/2008,214,Thursday,2008,2,14,7,78
2142009,2/14/2009,214,Saturday,2009,2,14,7,96
2142010,2/14/2010,214,Sunday,2010,2,14,8,73
2142011,2/14/2011,214,Monday,2011,2,14,8,66
2142012,2/14/2012,214,Tuesday,2012,2,14,8,77
2142013,2/14/2013,214,Thursday,2013,2,14,7,78
2142014,2/14/2014,214,Friday,2014,2,14,7,80
2142015,2/14/2015,214,Saturday,2015,2,14,7,112
2142016,2/14/2016,214,Sunday,2016,2,14,8,105
2152006,2/15/2006,215,Wednesday,2006,2,15,8,89
2152007,2/15/2007,215,Thursday,2007,2,15,7,77
2152008,2/15/2008,215,Friday,2008,2,15,7,73
2152009,2/15/2009,215,Sunday,2009,2,15,8,92
2152010,2/15/2010,215,Monday,2010,2,15,8,59
2152011,2/15/2011,215,Tuesday,2011,2,15,8,63
2152012,2/15/2012,215,Wednesday,2012,2,15,8,81
2152013,2/15/2013,215,Friday,2013,2,15,7,65
2152014,2/15/2014,215,Saturday,2014,2,15,7,107
2152015,2/15/2015,215,Sunday,2015,2,15,8,87
2152016,2/15/2016,215,Monday,2016,2,15,8,85
2162006,2/16/2006,216,Thursday,2006,2,16,8,86
2162007,2/16/2007,216,Friday,2007,2,16,7,124
2162008,2/16/2008,216,Saturday,2008,2,16,7,124
2162009,2/16/2009,216,Monday,2009,2,16,8,66
2162010,2/16/2010,216,Tuesday,2010,2,16,8,55
2162011,2/16/2011,216,Wednesday,2011,2,16,8,59
2162012,2/16/2012,216,Thursday,2012,2,16,8,76
2162013,2/16/2013,216,Saturday,2013,2,16,7,93
2162014,2/16/2014,216,Sunday,2014,2,16,8,72
2162015,2/16/2015,216,Monday,2015,2,16,8,69
2162016,2/16/2016,216,Tuesday,2016,2,16,8,70
2172006,2/17/2006,217,Friday,2006,2,17,8,110
2172007,2/17/2007,217,Saturday,2007,2,17,7,132
2172008,2/17/2008,217,Sunday,2008,2,17,8,102
2172009,2/17/2009,217,Tuesday,2009,2,17,8,77
2172010,2/17/2010,217,Wednesday,2010,2,17,8,62
2172011,2/17/2011,217,Thursday,2011,2,17,8,78
2172012,2/17/2012,217,Friday,2012,2,17,8,79
2172013,2/17/2013,217,Sunday,2013,2,17,8,86
2172014,2/17/2014,217,Monday,2014,2,17,8,69
2172015,2/17/2015,217,Tuesday,2015,2,17,8,76
2172016,2/17/2016,217,Wednesday,2016,2,17,8,72
2182006,2/18/2006,218,Saturday,2006,2,18,8,118
2182007,2/18/2007,218,Sunday,2007,2,18,8,111
2182008,2/18/2008,218,Monday,2008,2,18,8,78
2182009,2/18/2009,218,Wednesday,2009,2,18,8,75
2182010,2/18/2010,218,Thursday,2010,2,18,8,66
2182011,2/18/2011,218,Friday,2011,2,18,8,84
2182012,2/18/2012,218,Saturday,2012,2,18,8,114
2182013,2/18/2013,218,Monday,2013,2,18,8,66
2182014,2/18/2014,218,Tuesday,2014,2,18,8,45
2182015,2/18/2015,218,Wednesday,2015,2,18,8,65
2182016,2/18/2016,218,Thursday,2016,2,18,8,91
2192006,2/19/2006,219,Sunday,2006,2,19,9,115
2192007,2/19/2007,219,Monday,2007,2,19,8,92
2192008,2/19/2008,219,Tuesday,2008,2,19,8,68
2192009,2/19/2009,219,Thursday,2009,2,19,8,81
2192010,2/19/2010,219,Friday,2010,2,19,8,64
2192011,2/19/2011,219,Saturday,2011,2,19,8,99
2192012,2/19/2012,219,Sunday,2012,2,19,9,85
2192013,2/19/2013,219,Tuesday,2013,2,19,8,65
2192014,2/19/2014,219,Wednesday,2014,2,19,8,61
2192015,2/19/2015,219,Thursday,2015,2,19,8,51
2192016,2/19/2016,219,Friday,2016,2,19,8,115
2202006,2/20/2006,220,Monday,2006,2,20,9,97
2202007,2/20/2007,220,Tuesday,2007,2,20,8,86
2202008,2/20/2008,220,Wednesday,2008,2,20,8,68
2202009,2/20/2009,220,Friday,2009,2,20,8,112
2202010,2/20/2010,220,Saturday,2010,2,20,8,84
2202011,2/20/2011,220,Sunday,2011,2,20,9,86
2202012,2/20/2012,220,Monday,2012,2,20,9,70
2202013,2/20/2013,220,Wednesday,2013,2,20,8,77
2202014,2/20/2014,220,Thursday,2014,2,20,8,89
2202015,2/20/2015,220,Friday,2015,2,20,8,90
2202016,2/20/2016,220,Saturday,2016,2,20,8,140
2212006,2/21/2006,221,Tuesday,2006,2,21,9,70
2212007,2/21/2007,221,Wednesday,2007,2,21,8,98
2212008,2/21/2008,221,Thursday,2008,2,21,8,90
2212009,2/21/2009,221,Saturday,2009,2,21,8,93
2212010,2/21/2010,221,Sunday,2010,2,21,9,66
2212011,2/21/2011,221,Monday,2011,2,21,9,78
2212012,2/21/2012,221,Tuesday,2012,2,21,9,58
2212013,2/21/2013,221,Thursday,2013,2,21,8,57
2212014,2/21/2014,221,Friday,2014,2,21,8,84
2212015,2/21/2015,221,Saturday,2015,2,21,8,92
2212016,2/21/2016,221,Sunday,2016,2,21,9,111
2222006,2/22/2006,222,Wednesday,2006,2,22,9,65
2222007,2/22/2007,222,Thursday,2007,2,22,8,87
2222008,2/22/2008,222,Friday,2008,2,22,8,105
2222009,2/22/2009,222,Sunday,2009,2,22,9,87
2222010,2/22/2010,222,Monday,2010,2,22,9,66
2222011,2/22/2011,222,Tuesday,2011,2,22,9,51
2222012,2/22/2012,222,Wednesday,2012,2,22,9,87
2222013,2/22/2013,222,Friday,2013,2,22,8,90
2222014,2/22/2014,222,Saturday,2014,2,22,8,99
2222015,2/22/2015,222,Sunday,2015,2,22,9,91
2222016,2/22/2016,222,Monday,2016,2,22,9,94
2232006,2/23/2006,223,Thursday,2006,2,23,9,89
2232007,2/23/2007,223,Friday,2007,2,23,8,124
2232008,2/23/2008,223,Saturday,2008,2,23,8,97
2232009,2/23/2009,223,Monday,2009,2,23,9,49
2232010,2/23/2010,223,Tuesday,2010,2,23,9,51
2232011,2/23/2011,223,Wednesday,2011,2,23,9,77
2232012,2/23/2012,223,Thursday,2012,2,23,9,90
2232013,2/23/2013,223,Saturday,2013,2,23,8,88
2232014,2/23/2014,223,Sunday,2014,2,23,9,96
2232015,2/23/2015,223,Monday,2015,2,23,9,65
2232016,2/23/2016,223,Tuesday,2016,2,23,9,67
2242006,2/24/2006,224,Friday,2006,2,24,9,92
2242007,2/24/2007,224,Saturday,2007,2,24,8,156
2242008,2/24/2008,224,Sunday,2008,2,24,9,108
2242009,2/24/2009,224,Tuesday,2009,2,24,9,83
2242010,2/24/2010,224,Wednesday,2010,2,24,9,53
2242011,2/24/2011,224,Thursday,2011,2,24,9,61
2242012,2/24/2012,224,Friday,2012,2,24,9,95
2242013,2/24/2013,224,Sunday,2013,2,24,9,70
2242014,2/24/2014,224,Monday,2014,2,24,9,69
2242015,2/24/2015,224,Tuesday,2015,2,24,9,57
2242016,2/24/2016,224,Wednesday,2016,2,24,9,79
2252006,2/25/2006,225,Saturday,2006,2,25,9,152
2252007,2/25/2007,225,Sunday,2007,2,25,9,117
2252008,2/25/2008,225,Monday,2008,2,25,9,76
2252009,2/25/2009,225,Wednesday,2009,2,25,9,85
2252010,2/25/2010,225,Thursday,2010,2,25,9,57
2252011,2/25/2011,225,Friday,2011,2,25,9,73
2252012,2/25/2012,225,Saturday,2012,2,25,9,99
2252013,2/25/2013,225,Monday,2013,2,25,9,68
2252014,2/25/2014,225,Tuesday,2014,2,25,9,53
2252015,2/25/2015,225,Wednesday,2015,2,25,9,54
2252016,2/25/2016,225,Thursday,2016,2,25,9,82
2262006,2/26/2006,226,Sunday,2006,2,26,10,108
2262007,2/26/2007,226,Monday,2007,2,26,9,78
2262008,2/26/2008,226,Tuesday,2008,2,26,9,60
2262009,2/26/2009,226,Thursday,2009,2,26,9,88
2262010,2/26/2010,226,Friday,2010,2,26,9,62
2262011,2/26/2011,226,Saturday,2011,2,26,9,84
2262012,2/26/2012,226,Sunday,2012,2,26,10,88
2262013,2/26/2013,226,Tuesday,2013,2,26,9,61
2262014,2/26/2014,226,Wednesday,2014,2,26,9,67
2262015,2/26/2015,226,Thursday,2015,2,26,9,61
2262016,2/26/2016,226,Friday,2016,2,26,9,82
2272006,2/27/2006,227,Monday,2006,2,27,10,79
2272007,2/27/2007,227,Tuesday,2007,2,27,9,91
2272008,2/27/2008,227,Wednesday,2008,2,27,9,56
2272009,2/27/2009,227,Friday,2009,2,27,9,106
2272010,2/27/2010,227,Saturday,2010,2,27,9,92
2272011,2/27/2011,227,Sunday,2011,2,27,10,75
2272012,2/27/2012,227,Monday,2012,2,27,10,74
2272013,2/27/2013,227,Wednesday,2013,2,27,9,78
2272014,2/27/2014,227,Thursday,2014,2,27,9,72
2272015,2/27/2015,227,Friday,2015,2,27,9,70
2272016,2/27/2016,227,Saturday,2016,2,27,9,99
2282006,2/28/2006,228,Tuesday,2006,2,28,10,86
2282007,2/28/2007,228,Wednesday,2007,2,28,9,79
2282008,2/28/2008,228,Thursday,2008,2,28,9,78
2282009,2/28/2009,228,Saturday,2009,2,28,9,114
2282010,2/28/2010,228,Sunday,2010,2,28,10,73
2282011,2/28/2011,228,Monday,2011,2,28,10,51
2282012,2/28/2012,228,Tuesday,2012,2,28,10,64
2282013,2/28/2013,228,Thursday,2013,2,28,9,80
2282014,2/28/2014,228,Friday,2014,2,28,9,97
2282015,2/28/2015,228,Saturday,2015,2,28,9,90
2282016,2/28/2016,228,Sunday,2016,2,28,10,111
2292008,2/29/2008,229,Friday,2008,2,29,9,95
2292012,2/29/2012,229,Wednesday,2012,2,29,10,80
2292016,2/29/2016,229,Monday,2016,2,29,10,83
3012006,3/1/2006,301,Wednesday,2006,3,1,10,96
3012007,3/1/2007,301,Thursday,2007,3,1,9,93
3012008,3/1/2008,301,Saturday,2008,3,1,9,110
3012009,3/1/2009,301,Sunday,2009,3,1,10,119
3012010,3/1/2010,301,Monday,2010,3,1,10,68
3012011,3/1/2011,301,Tuesday,2011,3,1,10,58
3012012,3/1/2012,301,Thursday,2012,3,1,10,80
3012013,3/1/2013,301,Friday,2013,3,1,9,84
3012014,3/1/2014,301,Saturday,2014,3,1,9,107
3012015,3/1/2015,301,Sunday,2015,3,1,10,89
3012016,3/1/2016,301,Tuesday,2016,3,1,10,87
3022006,3/2/2006,302,Thursday,2006,3,2,10,113
3022007,3/2/2007,302,Friday,2007,3,2,9,139
3022008,3/2/2008,302,Sunday,2008,3,2,10,116
3022009,3/2/2009,302,Monday,2009,3,2,10,66
3022010,3/2/2010,302,Tuesday,2010,3,2,10,48
3022011,3/2/2011,302,Wednesday,2011,3,2,10,67
3022012,3/2/2012,302,Friday,2012,3,2,10,85
3022013,3/2/2013,302,Saturday,2013,3,2,9,96
3022014,3/2/2014,302,Sunday,2014,3,2,10,73
3022015,3/2/2015,302,Monday,2015,3,2,10,74
3022016,3/2/2016,302,Wednesday,2016,3,2,10,78
3032006,3/3/2006,303,Friday,2006,3,3,10,94
3032007,3/3/2007,303,Saturday,2007,3,3,9,124
3032008,3/3/2008,303,Monday,2008,3,3,10,77
3032009,3/3/2009,303,Tuesday,2009,3,3,10,59
3032010,3/3/2010,303,Wednesday,2010,3,3,10,48
3032011,3/3/2011,303,Thursday,2011,3,3,10,76
3032012,3/3/2012,303,Saturday,2012,3,3,10,94
3032013,3/3/2013,303,Sunday,2013,3,3,10,102
3032014,3/3/2014,303,Monday,2014,3,3,10,81
3032015,3/3/2015,303,Tuesday,2015,3,3,10,75
3032016,3/3/2016,303,Thursday,2016,3,3,10,77
3042006,3/4/2006,304,Saturday,2006,3,4,10,126
3042007,3/4/2007,304,Sunday,2007,3,4,10,100
3042008,3/4/2008,304,Tuesday,2008,3,4,10,72
3042009,3/4/2009,304,Wednesday,2009,3,4,10,67
3042010,3/4/2010,304,Thursday,2010,3,4,10,65
3042011,3/4/2011,304,Friday,2011,3,4,10,92
3042012,3/4/2012,304,Sunday,2012,3,4,11,95
3042013,3/4/2013,304,Monday,2013,3,4,10,70
3042014,3/4/2014,304,Tuesday,2014,3,4,10,51
3042015,3/4/2015,304,Wednesday,2015,3,4,10,82
3042016,3/4/2016,304,Friday,2016,3,4,10,119
3052006,3/5/2006,305,Sunday,2006,3,5,11,136
3052007,3/5/2007,305,Monday,2007,3,5,10,117
3052008,3/5/2008,305,Wednesday,2008,3,5,10,64
3052009,3/5/2009,305,Thursday,2009,3,5,10,66
3052010,3/5/2010,305,Friday,2010,3,5,10,66
3052011,3/5/2011,305,Saturday,2011,3,5,10,112
3052012,3/5/2012,305,Monday,2012,3,5,11,76
3052013,3/5/2013,305,Tuesday,2013,3,5,10,75
3052014,3/5/2014,305,Wednesday,2014,3,5,10,58
3052015,3/5/2015,305,Thursday,2015,3,5,10,77
3052016,3/5/2016,305,Saturday,2016,3,5,10,107
3062006,3/6/2006,306,Monday,2006,3,6,11,101
3062007,3/6/2007,306,Tuesday,2007,3,6,10,84
3062008,3/6/2008,306,Thursday,2008,3,6,10,73
3062009,3/6/2009,306,Friday,2009,3,6,10,95
3062010,3/6/2010,306,Saturday,2010,3,6,10,112
3062011,3/6/2011,306,Sunday,2011,3,6,11,100
3062012,3/6/2012,306,Tuesday,2012,3,6,11,76
3062013,3/6/2013,306,Wednesday,2013,3,6,10,62
3062014,3/6/2014,306,Thursday,2014,3,6,10,76
3062015,3/6/2015,306,Friday,2015,3,6,10,107
3062016,3/6/2016,306,Sunday,2016,3,6,11,125
3072006,3/7/2006,307,Tuesday,2006,3,7,11,86
3072007,3/7/2007,307,Wednesday,2007,3,7,10,112
3072008,3/7/2008,307,Friday,2008,3,7,10,89
3072009,3/7/2009,307,Saturday,2009,3,7,10,142
3072010,3/7/2010,307,Sunday,2010,3,7,11,79
3072011,3/7/2011,307,Monday,2011,3,7,11,76
3072012,3/7/2012,307,Wednesday,2012,3,7,11,89
3072013,3/7/2013,307,Thursday,2013,3,7,10,75
3072014,3/7/2014,307,Friday,2014,3,7,10,90
3072015,3/7/2015,307,Saturday,2015,3,7,10,104
3072016,3/7/2016,307,Monday,2016,3,7,11,79
3082006,3/8/2006,308,Wednesday,2006,3,8,11,82
3082007,3/8/2007,308,Thursday,2007,3,8,10,75
3082008,3/8/2008,308,Saturday,2008,3,8,10,94
3082009,3/8/2009,308,Sunday,2009,3,8,11,108
3082010,3/8/2010,308,Monday,2010,3,8,11,63
3082011,3/8/2011,308,Tuesday,2011,3,8,11,57
3082012,3/8/2012,308,Thursday,2012,3,8,11,65
3082013,3/8/2013,308,Friday,2013,3,8,10,80
3082014,3/8/2014,308,Saturday,2014,3,8,10,100
3082015,3/8/2015,308,Sunday,2015,3,8,11,86
3082016,3/8/2016,308,Tuesday,2016,3,8,11,65
3092006,3/9/2006,309,Thursday,2006,3,9,11,89
3092007,3/9/2007,309,Friday,2007,3,9,10,125
3092008,3/9/2008,309,Sunday,2008,3,9,11,81
3092009,3/9/2009,309,Monday,2009,3,9,11,83
3092010,3/9/2010,309,Tuesday,2010,3,9,11,57
3092011,3/9/2011,309,Wednesday,2011,3,9,11,72
3092012,3/9/2012,309,Friday,2012,3,9,11,88
3092013,3/9/2013,309,Saturday,2013,3,9,10,84
3092014,3/9/2014,309,Sunday,2014,3,9,11,88
3092015,3/9/2015,309,Monday,2015,3,9,11,94
3092016,3/9/2016,309,Wednesday,2016,3,9,11,84
3102006,3/10/2006,310,Friday,2006,3,10,11,121
3102007,3/10/2007,310,Saturday,2007,3,10,10,142
3102008,3/10/2008,310,Monday,2008,3,10,11,62
3102009,3/10/2009,310,Tuesday,2009,3,10,11,67
3102010,3/10/2010,310,Wednesday,2010,3,10,11,67
3102011,3/10/2011,310,Thursday,2011,3,10,11,66
3102012,3/10/2012,310,Saturday,2012,3,10,11,98
3102013,3/10/2013,310,Sunday,2013,3,10,11,112
3102014,3/10/2014,310,Monday,2014,3,10,11,73
3102015,3/10/2015,310,Tuesday,2015,3,10,11,69
3102016,3/10/2016,310,Thursday,2016,3,10,11,94
3112006,3/11/2006,311,Saturday,2006,3,11,11,161
3112007,3/11/2007,311,Sunday,2007,3,11,11,143
3112008,3/11/2008,311,Tuesday,2008,3,11,11,73
3112009,3/11/2009,311,Wednesday,2009,3,11,11,75
3112010,3/11/2010,311,Thursday,2010,3,11,11,68
3112011,3/11/2011,311,Friday,2011,3,11,11,78
3112012,3/11/2012,311,Sunday,2012,3,11,12,92
3112013,3/11/2013,311,Monday,2013,3,11,11,84
3112014,3/11/2014,311,Tuesday,2014,3,11,11,88
3112015,3/11/2015,311,Wednesday,2015,3,11,11,78
3112016,3/11/2016,311,Friday,2016,3,11,11,103
3122006,3/12/2006,312,Sunday,2006,3,12,12,108
3122007,3/12/2007,312,Monday,2007,3,12,11,91
3122008,3/12/2008,312,Wednesday,2008,3,12,11,61
3122009,3/12/2009,312,Thursday,2009,3,12,11,76
3122010,3/12/2010,312,Friday,2010,3,12,11,77
3122011,3/12/2011,312,Saturday,2011,3,12,11,116
3122012,3/12/2012,312,Monday,2012,3,12,12,73
3122013,3/12/2013,312,Tuesday,2013,3,12,11,82
3122014,3/12/2014,312,Wednesday,2014,3,12,11,70
3122015,3/12/2015,312,Thursday,2015,3,12,11,65
3122016,3/12/2016,312,Saturday,2016,3,12,11,114
3132006,3/13/2006,313,Monday,2006,3,13,12,65
3132007,3/13/2007,313,Tuesday,2007,3,13,11,119
3132008,3/13/2008,313,Thursday,2008,3,13,11,78
3132009,3/13/2009,313,Friday,2009,3,13,11,88
3132010,3/13/2010,313,Saturday,2010,3,13,11,77
3132011,3/13/2011,313,Sunday,2011,3,13,12,81
3132012,3/13/2012,313,Tuesday,2012,3,13,12,71
3132013,3/13/2013,313,Wednesday,2013,3,13,11,82
3132014,3/13/2014,313,Thursday,2014,3,13,11,62
3132015,3/13/2015,313,Friday,2015,3,13,11,100
3132016,3/13/2016,313,Sunday,2016,3,13,12,108
3142006,3/14/2006,314,Tuesday,2006,3,14,12,81
3142007,3/14/2007,314,Wednesday,2007,3,14,11,108
3142008,3/14/2008,314,Friday,2008,3,14,11,83
3142009,3/14/2009,314,Saturday,2009,3,14,11,99
3142010,3/14/2010,314,Sunday,2010,3,14,12,72
3142011,3/14/2011,314,Monday,2011,3,14,12,73
3142012,3/14/2012,314,Wednesday,2012,3,14,12,81
3142013,3/14/2013,314,Thursday,2013,3,14,11,63
3142014,3/14/2014,314,Friday,2014,3,14,11,82
3142015,3/14/2015,314,Saturday,2015,3,14,11,105
3142016,3/14/2016,314,Monday,2016,3,14,12,85
3152006,3/15/2006,315,Wednesday,2006,3,15,12,74
3152007,3/15/2007,315,Thursday,2007,3,15,11,107
3152008,3/15/2008,315,Saturday,2008,3,15,11,97
3152009,3/15/2009,315,Sunday,2009,3,15,12,97
3152010,3/15/2010,315,Monday,2010,3,15,12,60
3152011,3/15/2011,315,Tuesday,2011,3,15,12,53
3152012,3/15/2012,315,Thursday,2012,3,15,12,85
3152013,3/15/2013,315,Friday,2013,3,15,11,91
3152014,3/15/2014,315,Saturday,2014,3,15,11,95
3152015,3/15/2015,315,Sunday,2015,3,15,12,112
3152016,3/15/2016,315,Tuesday,2016,3,15,12,85
3162006,3/16/2006,316,Thursday,2006,3,16,12,72
3162007,3/16/2007,316,Friday,2007,3,16,11,154
3162008,3/16/2008,316,Sunday,2008,3,16,12,103
3162009,3/16/2009,316,Monday,2009,3,16,12,86
3162010,3/16/2010,316,Tuesday,2010,3,16,12,53
3162011,3/16/2011,316,Wednesday,2011,3,16,12,67
3162012,3/16/2012,316,Friday,2012,3,16,12,115
3162013,3/16/2013,316,Saturday,2013,3,16,11,116
3162014,3/16/2014,316,Sunday,2014,3,16,12,71
3162015,3/16/2015,316,Monday,2015,3,16,12,93
3162016,3/16/2016,316,Wednesday,2016,3,16,12,90
3172006,3/17/2006,317,Friday,2006,3,17,12,114
3172007,3/17/2007,317,Saturday,2007,3,17,11,126
3172008,3/17/2008,317,Monday,2008,3,17,12,86
3172009,3/17/2009,317,Tuesday,2009,3,17,12,68
3172010,3/17/2010,317,Wednesday,2010,3,17,12,93
3172011,3/17/2011,317,Thursday,2011,3,17,12,79
3172012,3/17/2012,317,Saturday,2012,3,17,12,124
3172013,3/17/2013,317,Sunday,2013,3,17,12,87
3172014,3/17/2014,317,Monday,2014,3,17,12,78
3172015,3/17/2015,317,Tuesday,2015,3,17,12,84
3172016,3/17/2016,317,Thursday,2016,3,17,12,104
3182006,3/18/2006,318,Saturday,2006,3,18,12,106
3182007,3/18/2007,318,Sunday,2007,3,18,12,119
3182008,3/18/2008,318,Tuesday,2008,3,18,12,64
3182009,3/18/2009,318,Wednesday,2009,3,18,12,70
3182010,3/18/2010,318,Thursday,2010,3,18,12,81
3182011,3/18/2011,318,Friday,2011,3,18,12,109
3182012,3/18/2012,318,Sunday,2012,3,18,13,122
3182013,3/18/2013,318,Monday,2013,3,18,12,81
3182014,3/18/2014,318,Tuesday,2014,3,18,12,88
3182015,3/18/2015,318,Wednesday,2015,3,18,12,72
3182016,3/18/2016,318,Friday,2016,3,18,12,80
3192006,3/19/2006,319,Sunday,2006,3,19,13,126
3192007,3/19/2007,319,Monday,2007,3,19,12,93
3192008,3/19/2008,319,Wednesday,2008,3,19,12,70
3192009,3/19/2009,319,Thursday,2009,3,19,12,62
3192010,3/19/2010,319,Friday,2010,3,19,12,93
3192011,3/19/2011,319,Saturday,2011,3,19,12,118
3192012,3/19/2012,319,Monday,2012,3,19,13,69
3192013,3/19/2013,319,Tuesday,2013,3,19,12,75
3192014,3/19/2014,319,Wednesday,2014,3,19,12,46
3192015,3/19/2015,319,Thursday,2015,3,19,12,67
3192016,3/19/2016,319,Saturday,2016,3,19,12,105
3202006,3/20/2006,320,Monday,2006,3,20,13,71
3202007,3/20/2007,320,Tuesday,2007,3,20,12,67
3202008,3/20/2008,320,Thursday,2008,3,20,12,79
3202009,3/20/2009,320,Friday,2009,3,20,12,82
3202010,3/20/2010,320,Saturday,2010,3,20,12,96
3202011,3/20/2011,320,Sunday,2011,3,20,13,95
3202012,3/20/2012,320,Tuesday,2012,3,20,13,60
3202013,3/20/2013,320,Wednesday,2013,3,20,12,66
3202014,3/20/2014,320,Thursday,2014,3,20,12,86
3202015,3/20/2015,320,Friday,2015,3,20,12,95
3202016,3/20/2016,320,Sunday,2016,3,20,13,89
3212006,3/21/2006,321,Tuesday,2006,3,21,13,75
3212007,3/21/2007,321,Wednesday,2007,3,21,12,94
3212008,3/21/2008,321,Friday,2008,3,21,12,88
3212009,3/21/2009,321,Saturday,2009,3,21,12,115
3212010,3/21/2010,321,Sunday,2010,3,21,13,72
3212011,3/21/2011,321,Monday,2011,3,21,13,71
3212012,3/21/2012,321,Wednesday,2012,3,21,13,79
3212013,3/21/2013,321,Thursday,2013,3,21,12,76
3212014,3/21/2014,321,Friday,2014,3,21,12,99
3212015,3/21/2015,321,Saturday,2015,3,21,12,105
3212016,3/21/2016,321,Monday,2016,3,21,13,107
3222006,3/22/2006,322,Wednesday,2006,3,22,13,86
3222007,3/22/2007,322,Thursday,2007,3,22,12,92
3222008,3/22/2008,322,Saturday,2008,3,22,12,117
3222009,3/22/2009,322,Sunday,2009,3,22,13,105
3222010,3/22/2010,322,Monday,2010,3,22,13,41
3222011,3/22/2011,322,Tuesday,2011,3,22,13,80
3222012,3/22/2012,322,Thursday,2012,3,22,13,69
3222013,3/22/2013,322,Friday,2013,3,22,12,82
3222014,3/22/2014,322,Saturday,2014,3,22,12,102
3222015,3/22/2015,322,Sunday,2015,3,22,13,88
3222016,3/22/2016,322,Tuesday,2016,3,22,13,62
3232006,3/23/2006,323,Thursday,2006,3,23,13,82
3232007,3/23/2007,323,Friday,2007,3,23,12,119
3232008,3/23/2008,323,Sunday,2008,3,23,13,67
3232009,3/23/2009,323,Monday,2009,3,23,13,69
3232010,3/23/2010,323,Tuesday,2010,3,23,13,61
3232011,3/23/2011,323,Wednesday,2011,3,23,13,80
3232012,3/23/2012,323,Friday,2012,3,23,13,96
3232013,3/23/2013,323,Saturday,2013,3,23,12,122
3232014,3/23/2014,323,Sunday,2014,3,23,13,83
3232015,3/23/2015,323,Monday,2015,3,23,13,70
3232016,3/23/2016,323,Wednesday,2016,3,23,13,83
3242006,3/24/2006,324,Friday,2006,3,24,13,97
3242007,3/24/2007,324,Saturday,2007,3,24,12,149
3242008,3/24/2008,324,Monday,2008,3,24,13,63
3242009,3/24/2009,324,Tuesday,2009,3,24,13,74
3242010,3/24/2010,324,Wednesday,2010,3,24,13,61
3242011,3/24/2011,324,Thursday,2011,3,24,13,63
3242012,3/24/2012,324,Saturday,2012,3,24,13,108
3242013,3/24/2013,324,Sunday,2013,3,24,13,69
3242014,3/24/2014,324,Monday,2014,3,24,13,64
3242015,3/24/2015,324,Tuesday,2015,3,24,13,68
3242016,3/24/2016,324,Thursday,2016,3,24,13,106
3252006,3/25/2006,325,Saturday,2006,3,25,13,129
3252007,3/25/2007,325,Sunday,2007,3,25,13,115
3252008,3/25/2008,325,Tuesday,2008,3,25,13,84
3252009,3/25/2009,325,Wednesday,2009,3,25,13,49
3252010,3/25/2010,325,Thursday,2010,3,25,13,75
3252011,3/25/2011,325,Friday,2011,3,25,13,70
3252012,3/25/2012,325,Sunday,2012,3,25,14,101
3252013,3/25/2013,325,Monday,2013,3,25,13,64
3252014,3/25/2014,325,Tuesday,2014,3,25,13,54
3252015,3/25/2015,325,Wednesday,2015,3,25,13,81
3252016,3/25/2016,325,Friday,2016,3,25,13,99
3262006,3/26/2006,326,Sunday,2006,3,26,14,110
3262007,3/26/2007,326,Monday,2007,3,26,13,97
3262008,3/26/2008,326,Wednesday,2008,3,26,13,68
3262009,3/26/2009,326,Thursday,2009,3,26,13,68
3262010,3/26/2010,326,Friday,2010,3,26,13,81
3262011,3/26/2011,326,Saturday,2011,3,26,13,107
3262012,3/26/2012,326,Monday,2012,3,26,14,62
3262013,3/26/2013,326,Tuesday,2013,3,26,13,65
3262014,3/26/2014,326,Wednesday,2014,3,26,13,73
3262015,3/26/2015,326,Thursday,2015,3,26,13,76
3262016,3/26/2016,326,Saturday,2016,3,26,13,124
3272006,3/27/2006,327,Monday,2006,3,27,14,88
3272007,3/27/2007,327,Tuesday,2007,3,27,13,74
3272008,3/27/2008,327,Thursday,2008,3,27,13,87
3272009,3/27/2009,327,Friday,2009,3,27,13,95
3272010,3/27/2010,327,Saturday,2010,3,27,13,91
3272011,3/27/2011,327,Sunday,2011,3,27,14,70
3272012,3/27/2012,327,Tuesday,2012,3,27,14,57
3272013,3/27/2013,327,Wednesday,2013,3,27,13,57
3272014,3/27/2014,327,Thursday,2014,3,27,13,60
3272015,3/27/2015,327,Friday,2015,3,27,13,74
3272016,3/27/2016,327,Sunday,2016,3,27,14,100
3282006,3/28/2006,328,Tuesday,2006,3,28,14,76
3282007,3/28/2007,328,Wednesday,2007,3,28,13,105
3282008,3/28/2008,328,Friday,2008,3,28,13,94
3282009,3/28/2009,328,Saturday,2009,3,28,13,121
3282010,3/28/2010,328,Sunday,2010,3,28,14,84
3282011,3/28/2011,328,Monday,2011,3,28,14,56
3282012,3/28/2012,328,Wednesday,2012,3,28,14,67
3282013,3/28/2013,328,Thursday,2013,3,28,13,63
3282014,3/28/2014,328,Friday,2014,3,28,13,77
3282015,3/28/2015,328,Saturday,2015,3,28,13,92
3282016,3/28/2016,328,Monday,2016,3,28,14,94
3292006,3/29/2006,329,Wednesday,2006,3,29,14,76
